failed_path,dist_to_conventional_centroid,dist_to_unconventional_centroid,delta_conv_minus_unconv,centroid_closer_to,nearest_group,iteration
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.173412,25.055899,-0.88248634,human_conventional,human_conventional,758
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.256895,25.407322,-0.15042686,human_conventional,human_unconventional,759
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.28086,24.271301,-0.99044037,human_conventional,human_unconventional,759
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.88919,23.535437,0.35375404,human_unconventional,human_unconventional,759
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.171028,23.841837,1.3291912,human_unconventional,human_unconventional,759
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.392256,25.22496,-0.83270454,human_conventional,human_unconventional,759
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.277452,25.01516,0.26229286,human_unconventional,human_unconventional,759
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.256895,25.407322,-0.15042686,human_conventional,human_unconventional,759
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.19533,24.03611,-0.84078026,human_conventional,human_unconventional,760
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.887262,26.277401,-1.3901386,human_conventional,human_conventional,760
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.087387,32.507286,-0.419899,human_conventional,human_conventional,760
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.416157,25.300575,-0.8844185,human_conventional,human_unconventional,760
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.416157,25.300575,-0.8844185,human_conventional,human_unconventional,760
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.19533,24.03611,-0.84078026,human_conventional,human_unconventional,760
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.087387,32.507286,-0.419899,human_conventional,human_conventional,760
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.499973,24.596806,0.9031677,human_unconventional,human_conventional,761
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.493021,23.975607,0.5174141,human_unconventional,human_conventional,761
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.642107,24.085396,1.5567112,human_unconventional,human_conventional,761
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.686253,22.9964,0.68985176,human_unconventional,human_conventional,761
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.642107,24.085396,1.5567112,human_unconventional,human_conventional,761
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.499973,24.596806,0.9031677,human_unconventional,human_conventional,761
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.943605,25.12261,0.82099533,human_unconventional,human_conventional,761
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,24.997427,26.882793,-1.8853664,human_conventional,human_conventional,762
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,24.997427,26.882793,-1.8853664,human_conventional,human_conventional,762
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.079615,28.345266,-4.2656517,human_conventional,human_conventional,762
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,24.997427,26.882793,-1.8853664,human_conventional,human_conventional,762
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.753613,25.274586,-2.5209732,human_conventional,human_conventional,762
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,24.997427,26.882793,-1.8853664,human_conventional,human_conventional,762
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.079615,28.345266,-4.2656517,human_conventional,human_conventional,762
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.082783,32.902306,-0.81952286,human_conventional,human_unconventional,763
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.31438,24.756655,-0.4422741,human_conventional,human_unconventional,763
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.31438,24.756655,-0.4422741,human_conventional,human_unconventional,763
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.31438,24.756655,-0.4422741,human_conventional,human_unconventional,763
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.83235,23.111002,-0.2786522,human_conventional,human_unconventional,763
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.354864,26.084728,-1.7298641,human_conventional,human_unconventional,763
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.082783,32.902306,-0.81952286,human_conventional,human_unconventional,763
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.74427,22.891766,-0.14749527,human_conventional,human_unconventional,764
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.74427,22.891766,-0.14749527,human_conventional,human_unconventional,764
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.575205,24.78255,-0.20734596,human_conventional,human_unconventional,764
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.080244,25.808107,-0.7278633,human_conventional,human_unconventional,764
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.577917,23.651148,0.92676926,human_unconventional,human_unconventional,764
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.483728,24.463247,0.02048111,human_unconventional,human_unconventional,764
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.141727,25.857788,-0.71606064,human_conventional,human_conventional,764
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.270445,27.116697,-1.8462524,human_conventional,human_conventional,765
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.986614,25.352684,-0.3660698,human_conventional,human_unconventional,765
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.986614,25.352684,-0.3660698,human_conventional,human_unconventional,765
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.266718,23.89222,-0.62550163,human_conventional,human_conventional,765
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.266718,23.89222,-0.62550163,human_conventional,human_conventional,765
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.266718,23.89222,-0.62550163,human_conventional,human_conventional,765
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.986614,25.352684,-0.3660698,human_conventional,human_unconventional,765
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.102629,24.714743,-2.612114,human_conventional,human_conventional,766
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.396208,23.990658,-1.59445,human_conventional,human_conventional,766
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.048563,27.541632,-2.4930687,human_conventional,human_conventional,766
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.396208,23.990658,-1.59445,human_conventional,human_conventional,766
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.319853,25.813417,-0.4935646,human_conventional,human_unconventional,766
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.391773,24.397089,-0.0053157806,human_conventional,human_unconventional,766
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.319853,25.813417,-0.4935646,human_conventional,human_unconventional,766
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.855896,25.281948,-0.4260521,human_conventional,human_conventional,767
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.65854,24.598166,-0.9396248,human_conventional,human_conventional,767
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.416872,26.189577,-1.7727051,human_conventional,human_conventional,767
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.578238,25.600573,-2.022335,human_conventional,human_conventional,767
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.416872,26.189577,-1.7727051,human_conventional,human_conventional,767
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.49757,23.55925,-1.0616798,human_conventional,human_conventional,767
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.49757,23.55925,-1.0616798,human_conventional,human_conventional,767
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.586176,22.524836,0.061340332,human_unconventional,human_conventional,768
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.064926,25.685545,-0.6206188,human_conventional,human_conventional,768
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.566154,32.753838,-0.1876831,human_conventional,human_conventional,768
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.932516,25.594442,0.33807373,human_unconventional,human_unconventional,768
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,23.684324,24.82782,-1.1434956,human_conventional,human_unconventional,768
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.064926,25.685545,-0.6206188,human_conventional,human_conventional,768
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.566154,32.753838,-0.1876831,human_conventional,human_conventional,768
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.500675,31.062307,2.4383678,human_unconventional,human_unconventional,769
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.591421,24.544256,-1.9528351,human_conventional,human_unconventional,769
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.500675,31.062307,2.4383678,human_unconventional,human_unconventional,769
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.022898,24.003958,-1.98106,human_conventional,human_conventional,769
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.500675,31.062307,2.4383678,human_unconventional,human_unconventional,769
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.236322,25.005474,-0.7691517,human_conventional,human_unconventional,769
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.997553,26.06781,-0.07025719,human_conventional,human_conventional,769
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.655807,25.99592,-1.3401127,human_conventional,human_conventional,770
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.07905,23.895441,-0.816391,human_conventional,human_unconventional,770
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.71525,24.235174,-0.51992416,human_conventional,human_unconventional,770
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.42821,25.69877,-0.27056122,human_conventional,human_unconventional,770
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.65797,32.4486,0.20936966,human_unconventional,human_unconventional,770
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.812954,24.702951,-1.8899975,human_conventional,human_conventional,770
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.841219,23.18152,-0.3403015,human_conventional,human_unconventional,770
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.585367,26.45426,-0.86889267,human_conventional,human_conventional,771
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.585367,26.45426,-0.86889267,human_conventional,human_conventional,771
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.910933,24.283827,-0.3728943,human_conventional,human_unconventional,771
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.844933,31.99177,0.85316277,human_unconventional,human_conventional,771
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.541874,23.728575,-0.18670082,human_conventional,human_conventional,771
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.585367,26.45426,-0.86889267,human_conventional,human_conventional,771
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.585367,26.45426,-0.86889267,human_conventional,human_conventional,771
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.669086,33.546074,-0.87698746,human_conventional,human_unconventional,772
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.600243,24.017626,-1.4173832,human_conventional,human_unconventional,772
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.573622,25.437967,-0.86434555,human_conventional,human_unconventional,772
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.042553,23.529081,-1.4865284,human_conventional,human_unconventional,772
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.573622,25.437967,-0.86434555,human_conventional,human_unconventional,772
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.527483,26.140247,-2.6127644,human_conventional,human_conventional,772
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.485569,23.27293,-0.78736115,human_conventional,human_unconventional,772
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.583448,26.785519,-1.2020702,human_conventional,human_conventional,773
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.583448,26.785519,-1.2020702,human_conventional,human_conventional,773
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.018578,32.443794,0.5747833,human_unconventional,human_unconventional,773
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.235731,23.6154,-0.3796692,human_conventional,human_conventional,773
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.791191,25.154768,-1.3635769,human_conventional,human_conventional,773
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.437624,23.950829,-0.5132046,human_conventional,human_unconventional,773
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.583448,26.785519,-1.2020702,human_conventional,human_conventional,773
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.494616,23.30387,-1.8092537,human_conventional,human_conventional,774
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.669197,24.863846,-1.1946487,human_conventional,human_unconventional,774
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.091347,25.946646,-0.855299,human_conventional,human_conventional,774
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.991653,23.642986,-0.65133286,human_conventional,human_unconventional,774
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.532265,24.696815,-0.16455078,human_conventional,human_unconventional,774
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.091347,25.946646,-0.855299,human_conventional,human_conventional,774
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.494616,23.30387,-1.8092537,human_conventional,human_conventional,774
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.150415,25.234777,-3.084362,human_conventional,human_conventional,775
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.218004,24.362432,-2.1444283,human_conventional,human_conventional,775
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.150415,25.234777,-3.084362,human_conventional,human_conventional,775
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.218004,24.362432,-2.1444283,human_conventional,human_conventional,775
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.508394,26.399014,-0.8906193,human_conventional,human_conventional,775
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.76756,27.189737,-2.4221783,human_conventional,human_conventional,775
